Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,City,Product_Category,Product_Name,Quantity,Unit_Price,Discount (%),Payment_Mode,Channel,Delivery_Days,Return_Status,Rating,Total_Sales,Cost_Price,Profit
O-1486,2024-08-28,C-12,Deepa,Male,Chennai,Fashion,Smartwatch,4,3078,5,Debit Card,Instagram,6,No,5,11696.4,8280.349869836346,3416.050130163654
O-1487,2024-01-27,C-140,Ananya,Female,Kolkata,Electronics,Mixer,3,4095,20,UPI,Mobile App,7,Yes,4,9828.0,7710.871675731881,2117.1283242681193
O-1488,2025-02-22,C-220,Sneha,Female,Hyderabad,Books,Novel,3,2985,20,Debit Card,Website,3,No,5,7164.0,5820.585303809212,1343.4146961907882
O-1489,2024-12-01,C-122,Kumar,Female,Bangalore,Home,Bag,4,904,0,Debit Card,Amazon,4,No,4,3616.0,2306.5855218157203,1309.4144781842797
O-1490,2024-05-28,C-63,Kumar,Male,Mumbai,Beauty,Smartwatch,3,2659,10,UPI,Amazon,1,No,4,7179.3,4932.575452839104,2246.724547160896
O-1491,2025-04-10,C-229,Ravi,Male,Kolkata,Books,Smartwatch,3,3561,0,COD,Mobile App,1,No,2,10683.0,6996.478969161566,3686.521030838434
O-1492,2024-05-08,C-226,Rahul,Female,Delhi,Beauty,Monitor,3,3934,0,Net Banking,Instagram,4,Yes,3,11802.0,7335.189392350284,4466.810607649716
O-1493,2024-06-23,C-247,Vikram,Female,Kolkata,Beauty,Earbuds,5,3155,20,Debit Card,Website,6,Yes,2,12620.0,8852.611471187758,3767.388528812242
O-1494,2024-04-27,C-278,Rahul,Male,Mumbai,Electronics,Bag,5,2511,5,UPI,Flipkart,5,Yes,1,11927.25,10301.243106403072,1626.0068935969284
O-1495,2024-03-08,C-286,Rahul,Female,Delhi,Beauty,Lipstick,4,1696,10,Credit Card,Mobile App,5,No,3,6105.6,4252.223975651066,1853.3760243489342
O-1496,2024-01-15,C-17,Kumar,Male,Chennai,Fashion,Earbuds,5,2911,15,UPI,Instagram,5,No,1,12371.75,8091.58517703816,4280.16482296184
O-1497,2025-03-22,C-286,Vikram,Male,Hyderabad,Home,Shoes,1,669,10,COD,Mobile App,7,Yes,5,602.1,486.58172281844776,115.51827718155226
O-1498,2025-02-09,C-177,Keerthi,Male,Mumbai,Home,Earbuds,2,3962,10,Debit Card,Website,2,No,5,7131.6,4509.425401294279,2622.174598705721
O-1499,2025-02-25,C-279,Arun,Male,Mumbai,Fashion,Tennis Racket,4,452,0,Debit Card,Flipkart,1,No,3,1808.0,1195.1268092729354,612.8731907270646
O-1500,2025-01-12,C-139,Priya,Male,Chennai,Fashion,Lipstick,2,516,15,UPI,Flipkart,6,Yes,1,877.1999999999999,546.8220997138797,330.3779002861203
O-1501,2025-09-07,C-275,Kumar,Female,Delhi,Sports,Lipstick,3,348,10,UPI,Mobile App,6,No,3,939.6,606.0321548978574,333.56784510214266
O-1502,2025-07-08,C-57,Deepa,Male,Delhi,Home,Lipstick,1,4632,20,COD,Amazon,4,Yes,1,3705.6000000000004,2834.2117671209026,871.3882328790978
O-1503,2025-07-31,C-77,Priya,Female,Bangalore,Electronics,Mixer,4,1704,20,Credit Card,Amazon,3,Yes,4,5452.8,3693.196353103398,1759.6036468966022
O-1504,2024-06-28,C-186,Keerthi,Female,Chennai,Books,Mixer,2,493,0,Debit Card,Mobile App,2,Yes,2,986.0,709.5287050996992,276.4712949003008
O-1505,2024-06-05,C-74,Ravi,Female,Hyderabad,Electronics,Earbuds,5,3023,10,UPI,Website,7,Yes,3,13603.5,11961.008785306101,1642.4912146938987
O-1506,2024-10-24,C-45,Deepa,Male,Hyderabad,Books,Bag,5,1840,5,Debit Card,Instagram,6,Yes,1,8740.0,7303.670888927957,1436.329111072043
O-1507,2024-08-15,C-140,Keerthi,Male,Chennai,Home,Monitor,3,425,15,Net Banking,Mobile App,7,No,1,1083.75,689.4175138494452,394.3324861505548
O-1508,2024-12-04,C-296,Keerthi,Male,Delhi,Fashion,Tennis Racket,3,4379,10,Debit Card,Website,6,No,2,11823.300000000001,8017.028085844228,3806.2719141557727
O-1509,2024-01-23,C-291,Arun,Female,Bangalore,Sports,Shoes,2,3063,0,Debit Card,Flipkart,7,Yes,2,6126.0,3920.0110279789287,2205.9889720210713
O-1510,2024-01-11,C-201,Kumar,Male,Mumbai,Sports,Shoes,4,2316,5,Debit Card,Mobile App,4,No,5,8800.8,6213.920594496406,2586.8794055035933
O-1511,2025-02-12,C-88,Ravi,Male,Mumbai,Fashion,Tennis Racket,2,3129,0,Net Banking,Amazon,4,No,5,6258.0,4542.521034563188,1715.4789654368124
O-1512,2025-03-15,C-159,Kumar,Female,Delhi,Beauty,Smartwatch,2,1597,20,Net Banking,Website,1,Yes,1,2555.2000000000003,2059.352349575899,495.8476504241012
O-1513,2024-05-15,C-295,Keerthi,Female,Hyderabad,Fashion,Lipstick,5,3234,5,Credit Card,Amazon,2,Yes,1,15361.5,9373.879611321783,5987.620388678217
O-1514,2025-08-11,C-5,Sneha,Male,Bangalore,Books,Monitor,4,1252,5,UPI,Amazon,4,No,1,4757.599999999999,4166.345204894837,591.2547951051629
O-1515,2025-04-15,C-56,Rahul,Female,Chennai,Electronics,Earbuds,4,2458,10,Debit Card,Amazon,5,No,2,8848.800000000001,6827.223796937122,2021.5762030628794
O-1516,2024-01-11,C-39,Vikram,Male,Mumbai,Beauty,Monitor,1,1690,5,Net Banking,Instagram,5,Yes,3,1605.5,1230.3236795047042,375.17632049529584
O-1517,2025-05-27,C-90,Ravi,Female,Delhi,Home,Mixer,3,1994,10,COD,Amazon,7,Yes,5,5383.8,4108.124034948439,1275.6759650515614
O-1518,2024-04-12,C-275,Arun,Male,Kolkata,Beauty,Earbuds,2,2581,5,UPI,Mobile App,2,Yes,1,4903.9,2974.0842085790646,1929.815791420935
O-1519,2025-03-22,C-86,Rahul,Female,Hyderabad,Sports,Novel,3,3938,5,Debit Card,Website,6,No,2,11223.3,9928.000512235301,1295.299487764698
O-1520,2024-11-19,C-215,Priya,Male,Chennai,Books,Monitor,5,309,20,Credit Card,Flipkart,5,Yes,2,1236.0,1000.0149001273294,235.98509987267062
O-1521,2024-06-17,C-60,Rahul,Male,Chennai,Home,Lipstick,5,4002,5,Credit Card,Instagram,2,No,2,19009.5,12791.654187170556,6217.845812829444
O-1522,2025-07-14,C-23,Keerthi,Female,Kolkata,Home,Shoes,1,2412,5,Credit Card,Amazon,3,No,4,2291.4,1631.8889845844237,659.5110154155764
O-1523,2025-05-13,C-44,Kumar,Female,Hyderabad,Electronics,Monitor,5,1356,5,COD,Flipkart,1,No,2,6441.0,4848.1973255026605,1592.8026744973395
O-1524,2025-04-12,C-169,Deepa,Male,Bangalore,Books,Smartwatch,5,1514,10,Net Banking,Flipkart,3,Yes,4,6813.0,5121.064487026797,1691.935512973203
O-1525,2024-12-29,C-59,Arun,Male,Kolkata,Home,Smartwatch,5,3149,5,Debit Card,Flipkart,2,Yes,3,14957.75,10094.528826964972,4863.221173035028
O-1526,2024-04-25,C-288,Priya,Male,Chennai,Beauty,T-shirt,5,1312,5,UPI,Website,4,Yes,5,6232.0,3766.608111504487,2465.391888495513
O-1527,2025-03-12,C-244,Ananya,Female,Delhi,Electronics,T-shirt,4,1377,15,UPI,Flipkart,7,No,5,4681.8,3901.7466242959113,780.0533757040889
O-1528,2025-07-26,C-141,Deepa,Female,Bangalore,Fashion,Mixer,1,3017,15,COD,Flipkart,5,No,5,2564.45,1726.7756798188757,837.6743201811241
O-1529,2025-02-16,C-167,Arun,Female,Bangalore,Beauty,Novel,5,304,15,Debit Card,Amazon,3,No,4,1292.0,1123.8553972999675,168.14460270003246
O-1530,2024-08-10,C-63,Ravi,Female,Chennai,Electronics,T-shirt,2,1759,20,COD,Flipkart,5,No,4,2814.4,1830.0968938099138,984.3031061900863
O-1531,2024-02-15,C-285,Sneha,Female,Bangalore,Fashion,Monitor,1,3260,10,COD,Instagram,6,No,5,2934.0,1837.8751680363025,1096.1248319636975
O-1532,2024-09-11,C-100,Ravi,Female,Hyderabad,Electronics,Shoes,2,1795,10,UPI,Mobile App,2,No,3,3231.0,2240.9840909537365,990.0159090462635
O-1533,2024-07-01,C-147,Keerthi,Female,Mumbai,Beauty,Tennis Racket,4,1640,20,Credit Card,Website,6,Yes,3,5248.0,3626.24605488009,1621.75394511991
O-1534,2025-06-29,C-174,Sneha,Female,Mumbai,Electronics,Monitor,4,671,0,UPI,Website,1,No,3,2684.0,1719.5920424228564,964.4079575771436
O-1535,2024-08-27,C-289,Vikram,Male,Kolkata,Books,Lipstick,3,3903,15,COD,Mobile App,5,No,1,9952.65,7878.413098041347,2074.236901958652
O-1536,2025-06-24,C-33,Priya,Male,Chennai,Beauty,Lipstick,5,1677,5,Credit Card,Instagram,7,No,3,7965.75,5511.336366690765,2454.4136333092347
O-1537,2025-04-11,C-59,Sneha,Female,Bangalore,Electronics,Lipstick,4,2004,0,UPI,Website,1,Yes,2,8016.0,5259.773813147815,2756.2261868521846
O-1538,2024-05-23,C-239,Ravi,Female,Chennai,Home,Tennis Racket,2,3549,10,UPI,Flipkart,3,Yes,4,6388.2,5552.246242808817,835.9537571911824
O-1539,2024-10-27,C-168,Priya,Male,Bangalore,Beauty,Lipstick,2,4312,15,COD,Amazon,2,No,4,7330.4,5138.241481320171,2192.1585186798284
O-1540,2024-09-03,C-209,Sneha,Male,Hyderabad,Sports,Bag,5,2609,15,UPI,Mobile App,1,No,5,11088.25,7491.997396416887,3596.2526035831133
O-1541,2024-03-13,C-37,Ananya,Male,Kolkata,Home,Smartwatch,2,328,20,UPI,Flipkart,5,No,2,524.8000000000001,404.6299889673817,120.17001103261839
O-1542,2024-09-29,C-287,Deepa,Male,Mumbai,Electronics,Tennis Racket,2,2926,20,Debit Card,Instagram,3,Yes,1,4681.6,3977.208259853669,704.3917401463314
O-1543,2025-03-04,C-243,Vikram,Male,Delhi,Electronics,Novel,5,2865,15,Debit Card,Flipkart,5,No,5,12176.25,8915.92499654704,3260.325003452959
O-1544,2025-06-06,C-255,Vikram,Male,Delhi,Beauty,Smartwatch,1,1821,0,COD,Flipkart,2,No,3,1821.0,1154.8048708439512,666.1951291560488
O-1545,2024-02-01,C-286,Vikram,Female,Delhi,Beauty,Smartwatch,4,3550,5,COD,Website,5,Yes,1,13490.0,10778.098192263298,2711.901807736702
O-1546,2025-01-19,C-40,Deepa,Female,Kolkata,Sports,T-shirt,5,3449,0,Debit Card,Flipkart,2,Yes,1,17245.0,14636.72146744747,2608.278532552529
O-1547,2024-07-14,C-152,Ananya,Female,Mumbai,Electronics,T-shirt,5,4766,0,Credit Card,Flipkart,2,Yes,3,23830.0,16308.000569978598,7521.999430021402
O-1548,2024-08-21,C-85,Keerthi,Female,Bangalore,Fashion,Novel,2,1999,5,UPI,Mobile App,7,Yes,4,3798.1,2808.4692979911883,989.6307020088116
O-1549,2025-03-04,C-266,Priya,Male,Hyderabad,Beauty,Tennis Racket,4,3655,5,Net Banking,Instagram,3,No,1,13889.0,12308.957663050316,1580.0423369496839
O-1550,2025-09-09,C-125,Keerthi,Male,Kolkata,Home,Novel,3,826,0,UPI,Flipkart,5,Yes,3,2478.0,1690.3461954361017,787.6538045638983
O-1551,2025-05-16,C-155,Keerthi,Female,Kolkata,Beauty,Bag,2,1889,0,Debit Card,Flipkart,7,No,1,3778.0,2267.21649062948,1510.7835093705198
O-1552,2024-08-21,C-286,Rahul,Male,Bangalore,Books,Tennis Racket,1,4293,5,Credit Card,Amazon,7,No,1,4078.35,2990.9410260037153,1087.4089739962847
O-1553,2024-12-10,C-239,Keerthi,Male,Kolkata,Books,Bag,3,1321,0,UPI,Mobile App,5,No,2,3963.0,2762.934694363638,1200.0653056363622
O-1554,2024-06-04,C-180,Arun,Female,Chennai,Sports,Shoes,3,222,5,Net Banking,Amazon,4,Yes,5,632.6999999999999,454.92928585188264,177.7707141481173
O-1555,2024-10-18,C-96,Ananya,Male,Bangalore,Books,Tennis Racket,5,3537,0,Net Banking,Amazon,1,No,1,17685.0,15419.27819293936,2265.7218070606395
O-1556,2024-03-19,C-221,Ananya,Female,Kolkata,Home,Smartwatch,4,856,15,COD,Website,4,No,3,2910.4,2400.553085865946,509.84691413405426
O-1557,2024-10-21,C-210,Rahul,Female,Mumbai,Fashion,Tennis Racket,5,2881,0,Debit Card,Amazon,3,No,3,14405.0,12794.363248124446,1610.6367518755542
O-1558,2024-07-21,C-194,Keerthi,Female,Hyderabad,Beauty,Novel,4,4673,0,Credit Card,Website,1,No,4,18692.0,16071.355541547822,2620.644458452178
O-1559,2024-07-15,C-152,Priya,Female,Mumbai,Beauty,Bag,4,540,0,UPI,Amazon,5,No,2,2160.0,1640.4609608786545,519.5390391213455
O-1560,2024-03-13,C-4,Rahul,Female,Bangalore,Electronics,Monitor,2,1277,20,UPI,Instagram,6,Yes,2,2043.2,1511.3141033651948,531.8858966348052
O-1561,2024-03-26,C-142,Deepa,Male,Chennai,Fashion,Tennis Racket,2,958,0,UPI,Amazon,4,Yes,4,1916.0,1629.185920309528,286.814079690472
O-1562,2024-12-28,C-129,Ananya,Female,Kolkata,Fashion,Smartwatch,2,3893,15,Credit Card,Flipkart,2,No,3,6618.099999999999,5730.048936348487,888.0510636515128
O-1563,2025-08-13,C-36,Vikram,Male,Delhi,Sports,Monitor,4,1940,0,Credit Card,Amazon,7,No,4,7760.0,4678.252215199865,3081.7477848001354
O-1564,2024-12-18,C-164,Sneha,Female,Bangalore,Books,Lipstick,4,1492,5,COD,Website,3,No,3,5669.599999999999,4028.455146700812,1641.1448532991876
O-1565,2024-04-26,C-28,Sneha,Female,Kolkata,Books,Smartwatch,2,3900,15,COD,Instagram,6,No,3,6630.0,4162.847509693797,2467.1524903062027
O-1566,2025-06-13,C-34,Ravi,Male,Mumbai,Fashion,Tennis Racket,5,1226,15,Net Banking,Instagram,1,No,2,5210.5,3907.543354955045,1302.9566450449552
O-1567,2024-07-26,C-253,Sneha,Female,Delhi,Fashion,Smartwatch,2,1965,15,Debit Card,Mobile App,2,Yes,4,3340.5,2053.5173745869533,1286.9826254130467
O-1568,2025-09-01,C-153,Priya,Female,Delhi,Books,T-shirt,2,3713,0,COD,Flipkart,7,No,1,7426.0,4660.7167546593355,2765.2832453406645
O-1569,2025-02-25,C-84,Ravi,Female,Hyderabad,Fashion,Lipstick,3,1085,10,Net Banking,Flipkart,2,No,3,2929.5,1784.8781721759565,1144.6218278240435
O-1570,2024-11-06,C-289,Ananya,Female,Kolkata,Home,Bag,4,3573,20,Credit Card,Website,6,No,1,11433.6,8609.540604355248,2824.059395644752
O-1571,2024-09-27,C-87,Arun,Male,Delhi,Sports,Bag,3,5000,10,Credit Card,Website,5,Yes,4,13500.0,9440.548547167653,4059.451452832347
O-1572,2024-01-13,C-18,Ananya,Male,Hyderabad,Beauty,Smartwatch,3,4154,20,Credit Card,Mobile App,1,Yes,3,9969.6,6022.941940390848,3946.6580596091526
O-1573,2024-10-20,C-299,Ravi,Female,Hyderabad,Fashion,Tennis Racket,5,3986,0,Credit Card,Amazon,4,Yes,2,19930.0,13828.366424268985,6101.633575731015
O-1574,2025-04-18,C-101,Vikram,Female,Bangalore,Sports,Novel,3,4655,5,Debit Card,Flipkart,1,Yes,2,13266.75,10133.868980439356,3132.881019560644
O-1575,2025-01-20,C-130,Ravi,Male,Bangalore,Electronics,T-shirt,1,3581,5,UPI,Amazon,2,No,5,3401.95,2490.549698519221,911.400301480779
O-1576,2024-08-28,C-232,Ravi,Female,Hyderabad,Sports,T-shirt,4,4521,15,UPI,Flipkart,7,Yes,4,15371.4,13152.157854537241,2219.2421454627583
O-1577,2025-09-25,C-210,Kumar,Male,Mumbai,Home,Monitor,3,328,5,COD,Flipkart,1,No,4,934.8,749.8104307104813,184.9895692895186
O-1578,2025-09-07,C-117,Arun,Female,Delhi,Fashion,Bag,2,858,0,Credit Card,Instagram,7,No,5,1716.0,1283.7732631576337,432.22673684236634
O-1579,2025-02-15,C-50,Sneha,Male,Hyderabad,Beauty,Bag,2,1430,5,Net Banking,Website,5,No,4,2717.0,1647.56205620748,1069.43794379252
O-1580,2024-10-04,C-209,Priya,Female,Bangalore,Electronics,Earbuds,5,3418,10,Credit Card,Instagram,3,Yes,3,15381.0,13465.798816691678,1915.2011833083216
O-1581,2024-02-16,C-132,Kumar,Male,Bangalore,Fashion,Bag,5,3674,20,UPI,Instagram,6,No,2,14696.0,13111.249609221468,1584.7503907785322
O-1582,2024-11-21,C-27,Ananya,Male,Mumbai,Fashion,Tennis Racket,5,1479,0,Net Banking,Mobile App,5,Yes,4,7395.0,5958.443184809693,1436.5568151903071
O-1583,2025-03-18,C-257,Ravi,Male,Delhi,Beauty,Novel,5,1330,0,UPI,Flipkart,1,Yes,4,6650.0,4410.030299923662,2239.969700076338
O-1584,2025-05-08,C-231,Deepa,Female,Hyderabad,Home,Novel,3,1792,10,Debit Card,Mobile App,4,Yes,4,4838.400000000001,3201.5014748853278,1636.8985251146728
O-1585,2024-03-04,C-120,Ravi,Male,Delhi,Sports,Smartwatch,2,1822,5,Credit Card,Mobile App,6,No,5,3461.7999999999997,2784.874936651442,676.9250633485576
O-1586,2025-05-20,C-143,Vikram,Female,Chennai,Books,Mixer,1,1194,0,UPI,Amazon,3,Yes,1,1194.0,769.4663732787993,424.5336267212007
O-1587,2025-06-23,C-50,Kumar,Female,Delhi,Electronics,Tennis Racket,4,4366,20,UPI,Website,5,No,5,13971.2,11229.375341474206,2741.824658525795
O-1588,2025-04-16,C-47,Vikram,Male,Delhi,Sports,Lipstick,4,1381,0,UPI,Instagram,4,Yes,4,5524.0,3360.030977083175,2163.969022916825
O-1589,2025-03-10,C-260,Keerthi,Male,Hyderabad,Sports,Shoes,3,1477,0,Debit Card,Mobile App,6,Yes,2,4431.0,3426.164746725376,1004.8352532746239
O-1590,2025-08-19,C-138,Vikram,Female,Kolkata,Sports,Earbuds,3,2995,0,Credit Card,Amazon,4,Yes,1,8985.0,7415.252096310347,1569.747903689653
O-1591,2025-04-26,C-212,Kumar,Female,Chennai,Books,Lipstick,3,464,10,Debit Card,Website,3,Yes,5,1252.8,1003.6371064989925,249.1628935010075
O-1592,2024-09-28,C-118,Priya,Male,Delhi,Fashion,Shoes,5,4974,10,Debit Card,Flipkart,3,Yes,5,22383.0,18879.019641313047,3503.980358686953
O-1593,2024-03-21,C-266,Kumar,Female,Mumbai,Sports,Shoes,1,4238,20,Net Banking,Mobile App,6,Yes,2,3390.4,3032.915992013486,357.4840079865139
O-1594,2025-02-03,C-258,Priya,Female,Mumbai,Beauty,Shoes,3,4255,15,UPI,Instagram,4,No,3,10850.25,8083.230638048127,2767.019361951873
O-1595,2024-05-13,C-271,Ravi,Male,Bangalore,Books,Mixer,1,996,20,Net Banking,Website,6,Yes,5,796.8000000000001,626.3491570080877,170.4508429919124
O-1596,2025-08-23,C-288,Arun,Female,Mumbai,Fashion,Shoes,3,3858,10,Debit Card,Mobile App,4,Yes,2,10416.6,9047.773950011213,1368.8260499887874
O-1597,2025-05-04,C-279,Rahul,Female,Hyderabad,Electronics,Shoes,1,4264,5,Net Banking,Website,3,Yes,3,4050.7999999999997,3597.274594952621,453.5254050473786
O-1598,2025-04-13,C-131,Arun,Male,Bangalore,Fashion,Lipstick,4,3077,15,Credit Card,Website,3,Yes,4,10461.8,7246.287133759114,3215.512866240885
O-1599,2025-01-03,C-7,Keerthi,Female,Bangalore,Home,T-shirt,2,1630,15,Credit Card,Mobile App,1,Yes,4,2771.0,1752.8768930047834,1018.1231069952166
O-1600,2024-02-29,C-281,Arun,Male,Delhi,Home,Shoes,3,4352,20,Credit Card,Flipkart,5,Yes,4,10444.800000000001,9030.737273835608,1414.062726164393
O-1601,2025-07-05,C-177,Arun,Female,Bangalore,Fashion,Lipstick,2,3891,5,Credit Card,Mobile App,1,No,3,7392.9,4936.024878558207,2456.8751214417925
O-1602,2025-02-16,C-136,Ananya,Male,Chennai,Fashion,Earbuds,1,2465,0,Credit Card,Mobile App,1,No,1,2465.0,1587.7101582672174,877.2898417327826
O-1603,2024-04-22,C-228,Sneha,Male,Mumbai,Electronics,T-shirt,3,3877,0,COD,Amazon,3,Yes,5,11631.0,7323.084578339567,4307.915421660433
O-1604,2024-05-28,C-97,Arun,Female,Bangalore,Beauty,Bag,4,762,0,COD,Flipkart,3,Yes,2,3048.0,2244.5490488247715,803.4509511752285
O-1605,2025-06-12,C-251,Kumar,Female,Delhi,Sports,T-shirt,4,4345,15,UPI,Mobile App,2,No,4,14773.0,13059.10634771661,1713.89365228339
O-1606,2025-02-24,C-48,Priya,Male,Bangalore,Home,Shoes,4,951,15,Net Banking,Amazon,1,Yes,3,3233.4,2036.736953729747,1196.663046270253
O-1607,2025-03-01,C-116,Keerthi,Male,Mumbai,Beauty,Tennis Racket,1,4863,0,UPI,Amazon,6,Yes,4,4863.0,3128.2106687780893,1734.7893312219107
O-1608,2025-04-27,C-48,Rahul,Male,Bangalore,Electronics,Shoes,3,742,0,UPI,Mobile App,3,No,2,2226.0,1824.0530532289968,401.94694677100324
O-1609,2024-06-01,C-122,Rahul,Male,Hyderabad,Home,Novel,2,573,0,COD,Amazon,2,Yes,5,1146.0,943.2444332265005,202.75556677349948
O-1610,2024-02-15,C-242,Priya,Male,Bangalore,Electronics,Mixer,4,2382,0,Debit Card,Instagram,4,Yes,5,9528.0,7350.108861513451,2177.8911384865487
O-1611,2025-06-21,C-262,Kumar,Male,Delhi,Sports,Smartwatch,3,3747,10,UPI,Amazon,2,Yes,4,10116.9,9096.220390433353,1020.6796095666468
O-1612,2025-03-14,C-87,Ananya,Male,Kolkata,Fashion,Lipstick,3,2988,5,COD,Amazon,1,No,4,8515.8,7191.185873455494,1324.6141265445049
O-1613,2025-02-23,C-61,Kumar,Male,Mumbai,Home,Monitor,2,4657,0,Debit Card,Flipkart,3,Yes,2,9314.0,7762.036370351466,1551.9636296485342
O-1614,2024-09-08,C-291,Ravi,Female,Mumbai,Electronics,Novel,4,1548,5,Debit Card,Flipkart,3,No,5,5882.4,4982.013531865619,900.3864681343803
O-1615,2025-05-08,C-230,Ravi,Female,Bangalore,Electronics,Lipstick,2,3500,0,Debit Card,Flipkart,4,Yes,2,7000.0,4386.665515804735,2613.334484195265
O-1616,2024-03-01,C-189,Ananya,Female,Chennai,Fashion,Smartwatch,1,3773,10,UPI,Instagram,7,No,2,3395.7000000000003,2273.5800531621944,1122.1199468378059
O-1617,2024-01-30,C-229,Deepa,Female,Bangalore,Home,Mixer,2,2705,5,UPI,Amazon,7,No,4,5139.5,3489.5834745532093,1649.9165254467907
O-1618,2025-04-05,C-46,Kumar,Female,Bangalore,Sports,Shoes,4,2732,0,COD,Mobile App,1,Yes,3,10928.0,6796.681539639006,4131.318460360994
O-1619,2024-12-28,C-142,Ravi,Male,Hyderabad,Electronics,Mixer,3,838,0,Credit Card,Flipkart,3,Yes,5,2514.0,1796.4423513097015,717.5576486902985
O-1620,2024-08-12,C-187,Ravi,Male,Kolkata,Sports,Monitor,5,2850,5,Debit Card,Flipkart,7,No,1,13537.5,8669.222289059839,4868.277710940161
O-1621,2025-09-15,C-86,Ananya,Male,Bangalore,Sports,Lipstick,2,929,20,COD,Mobile App,2,No,2,1486.4,1067.4197835551456,418.9802164448545
O-1622,2025-04-26,C-176,Vikram,Female,Chennai,Fashion,Tennis Racket,2,1704,20,Net Banking,Mobile App,7,Yes,2,2726.4,1799.4397238203278,926.9602761796723
O-1623,2024-08-15,C-152,Deepa,Male,Chennai,Electronics,T-shirt,5,356,20,Credit Card,Amazon,3,No,3,1424.0,937.2297590199654,486.7702409800346
O-1624,2024-09-19,C-92,Sneha,Male,Chennai,Fashion,Novel,2,884,10,UPI,Website,7,Yes,2,1591.2,1223.1022328107276,368.0977671892724
O-1625,2024-08-14,C-183,Sneha,Male,Mumbai,Sports,Monitor,5,981,15,Debit Card,Instagram,5,No,1,4169.25,3292.487387199209,876.762612800791
O-1626,2024-01-25,C-263,Vikram,Male,Delhi,Sports,Lipstick,1,911,10,Net Banking,Instagram,3,Yes,1,819.9,642.1993023369678,177.7006976630322
O-1627,2025-06-05,C-182,Keerthi,Female,Chennai,Books,Tennis Racket,4,4012,5,COD,Mobile App,4,No,2,15245.599999999999,11745.027350764038,3500.572649235961
O-1628,2025-02-21,C-89,Ravi,Male,Bangalore,Home,Monitor,3,4582,20,UPI,Website,5,No,5,10996.800000000001,7231.00386812097,3765.7961318790312
O-1629,2024-02-12,C-188,Keerthi,Female,Hyderabad,Home,T-shirt,2,3504,10,Net Banking,Flipkart,6,Yes,3,6307.2,3977.3055268047215,2329.8944731952784
O-1630,2025-06-03,C-136,Vikram,Female,Delhi,Fashion,Bag,4,2455,10,COD,Instagram,7,No,1,8838.0,6459.173643987717,2378.826356012283
O-1631,2024-11-04,C-115,Keerthi,Male,Hyderabad,Books,Smartwatch,3,3356,0,UPI,Website,1,Yes,2,10068.0,6069.860207422155,3998.1397925778447
O-1632,2025-01-27,C-180,Sneha,Female,Kolkata,Sports,Lipstick,2,2008,5,Credit Card,Flipkart,1,Yes,3,3815.2,2714.6281497070427,1100.5718502929572
O-1633,2024-05-04,C-121,Vikram,Female,Delhi,Books,T-shirt,3,1790,5,Debit Card,Website,2,No,4,5101.5,3593.1746592138115,1508.3253407861885
O-1634,2025-01-16,C-36,Keerthi,Female,Chennai,Books,T-shirt,4,1594,0,Net Banking,Mobile App,2,No,3,6376.0,4810.010806266073,1565.989193733927
O-1635,2025-07-27,C-222,Priya,Female,Delhi,Electronics,Earbuds,5,230,10,Net Banking,Mobile App,7,Yes,4,1035.0,904.613350406344,130.386649593656
O-1636,2024-06-16,C-69,Keerthi,Male,Chennai,Beauty,Lipstick,5,518,5,Debit Card,Website,4,Yes,5,2460.5,2004.5536704010697,455.94632959893033
O-1637,2024-09-18,C-253,Ananya,Male,Mumbai,Books,Novel,5,3106,20,COD,Instagram,1,Yes,2,12424.0,10263.86598662735,2160.13401337265
O-1638,2024-11-30,C-181,Vikram,Male,Chennai,Beauty,Tennis Racket,3,2791,5,UPI,Instagram,2,No,4,7954.349999999999,6878.538468840721,1075.8115311592783
O-1639,2025-03-21,C-59,Rahul,Female,Bangalore,Electronics,Smartwatch,5,4449,20,COD,Mobile App,6,No,1,17796.0,11558.762825634101,6237.237174365899
O-1640,2024-03-26,C-105,Ravi,Female,Mumbai,Fashion,T-shirt,4,1211,5,UPI,Amazon,2,Yes,3,4601.8,3663.990437035263,937.8095629647373
O-1641,2025-06-06,C-32,Keerthi,Female,Hyderabad,Beauty,Novel,2,2124,10,Credit Card,Instagram,5,Yes,5,3823.2000000000003,2486.8016768238617,1336.3983231761385
O-1642,2024-03-25,C-129,Keerthi,Male,Kolkata,Home,Earbuds,5,2259,10,UPI,Mobile App,1,Yes,1,10165.5,8004.252967798906,2161.247032201094
O-1643,2024-09-27,C-185,Priya,Male,Delhi,Home,Tennis Racket,4,435,20,COD,Flipkart,2,Yes,4,1392.0,1034.1255994222406,357.8744005777594
O-1644,2025-08-14,C-187,Kumar,Female,Kolkata,Electronics,Smartwatch,1,1459,5,COD,Amazon,2,No,1,1386.05,998.1524519961341,387.89754800386584
O-1645,2025-07-23,C-196,Ananya,Male,Mumbai,Sports,Earbuds,2,2858,5,Debit Card,Website,4,No,5,5430.2,3296.507776595632,2133.6922234043677
O-1646,2025-04-30,C-289,Arun,Female,Hyderabad,Home,Monitor,2,2900,5,Debit Card,Amazon,7,No,5,5510.0,4228.421563390988,1281.578436609012
O-1647,2025-07-26,C-167,Ananya,Male,Delhi,Electronics,Mixer,3,3170,15,UPI,Instagram,5,No,1,8083.5,6437.371089974123,1646.1289100258773
